Wall time,Step,Value
1702904593.1803064,122880,2.3810775573451792e-08
1702904617.5201766,163840,6.168117579363752e-06
1702904765.6048913,409600,0.00026131546474061906
1702904860.3011506,573440,6.451625267800409e-06
1702904885.2000964,614400,3.3633677958277985e-05
1702904957.6326964,737280,0.0001991319004446268
1702904981.923788,778240,0.00027301424415782094
1702905004.7909465,819200,0.004149577580392361
1702905051.956342,901120,0.006784373428672552
1702905075.73124,942080,0.007319087628275156
1702905147.5958877,1064960,0.002009439980611205
1702905171.8640141,1105920,0.0009927904466167092
1702905435.0479856,1556480,0.5189804434776306
1702905482.1736226,1638400,0.1362173706293106
1702905632.8970711,1925120,0.15779271721839905
1702905651.7124004,1966080,0.09118480980396271
1702905670.4132047,2007040,0.04408712312579155
1702905708.3267589,2088960,0.09445243328809738
1702905764.5451145,2211840,0.03908729553222656
1702905820.9348047,2334720,0.12503547966480255
1702905877.4787586,2457600,0.3245285153388977
1702905896.2277758,2498560,0.3678499162197113
1702905915.0686197,2539520,0.6959771513938904
1702905933.849751,2580480,0.8057039380073547
1702905971.4432807,2662400,0.9139384627342224
1702905990.2976239,2703360,0.752227783203125
1702906008.8827815,2744320,0.5245803594589233
1702906027.5603192,2785280,0.2854696214199066
1702906065.0532613,2867200,0.09160938858985901
1702906083.7960281,2908160,0.046573456376791
1702906196.1907966,3153920,0.21879497170448303
1702906233.818238,3235840,0.11561670154333115
1702906289.9884124,3358720,0.06986965984106064
1702906346.1390154,3481600,0.056877996772527695
1702906421.011112,3645440,0.06164759397506714
1702906608.37532,4055040,0.03537677973508835
1702906627.1261983,4096000,0.03262576088309288
1702906683.2799027,4218880,0.03543337807059288
1702906739.2414038,4341760,0.026325706392526627
1702906757.967824,4382720,0.02411637268960476
1702906795.458313,4464640,0.038826774805784225
1702906926.001665,4751360,0.42525574564933777
1702907019.5639546,4956160,0.6959348917007446
1702907094.4588435,5120000,0.993868350982666
1702907113.2826252,5160960,1.1056528091430664
1702907150.7341847,5242880,1.2451469898223877
1702907188.143984,5324800,1.3742386102676392
1702907206.881867,5365760,1.237101435661316
1702907300.5957775,5570560,1.224509596824646
1702907319.3749337,5611520,1.2334102392196655
1702907450.9362445,5898240,1.2729847431182861
1702907488.5968668,5980160,1.4325284957885742
1702907507.2420058,6021120,1.5340229272842407
1702907563.346021,6144000,1.0026966333389282
1702907694.7068164,6430720,1.1918569803237915
1702907750.9887893,6553600,1.2297945022583008
1702907788.2991872,6635520,1.1203058958053589
1702907825.6955042,6717440,1.129541039466858
1702907937.9906738,6963200,1.0527340173721313
1702907956.6147294,7004160,1.0089809894561768
1702907975.3782768,7045120,0.9932705163955688
