Wall time,Step,Value
1702904593.1796699,122880,8.470962524414062
1702904617.5194871,163840,8.424337387084961
1702904765.604335,409600,8.182608604431152
1702904860.3004894,573440,8.12079906463623
1702904885.1996222,614400,8.089248657226562
1702904957.632261,737280,7.976069927215576
1702904981.9230304,778240,7.948273658752441
1702905004.7908158,819200,7.922573089599609
1702905051.9560537,901120,7.831836223602295
1702905075.7309356,942080,7.793203830718994
1702905147.595389,1064960,7.668638706207275
1702905171.8638384,1105920,7.624255657196045
1702905435.0478535,1556480,7.530711650848389
1702905482.1729438,1638400,7.4963059425354
1702905632.896471,1925120,7.33953332901001
1702905651.7121363,1966080,7.320498943328857
1702905670.412837,2007040,7.294796943664551
1702905708.3264143,2088960,7.290795803070068
1702905764.5448425,2211840,7.247970104217529
1702905820.9344838,2334720,7.200065612792969
1702905877.4783108,2457600,7.184173583984375
1702905896.2276492,2498560,7.164974212646484
1702905915.0677319,2539520,7.143155097961426
1702905933.8490858,2580480,7.1324462890625
1702905971.443151,2662400,7.133903503417969
1702905990.2972152,2703360,7.114985942840576
1702906008.8824933,2744320,7.099400997161865
1702906027.5601249,2785280,7.093817234039307
1702906065.0527725,2867200,7.0958781242370605
1702906083.7957296,2908160,7.090883731842041
1702906196.1905003,3153920,7.070550441741943
1702906233.8179092,3235840,7.0383758544921875
1702906289.9877224,3358720,6.994091987609863
1702906346.1386733,3481600,6.947975158691406
1702906421.0107903,3645440,6.850533485412598
1702906608.3750381,4055040,6.459164619445801
1702906627.1255176,4096000,6.4526872634887695
1702906683.279714,4218880,6.434382915496826
1702906739.2407227,4341760,6.404603481292725
1702906757.967635,4382720,6.388509273529053
1702906795.4578497,4464640,6.261875629425049
1702906926.001072,4751360,6.053290367126465
1702907019.5634897,4956160,5.794498443603516
1702907094.4586186,5120000,5.5574798583984375
1702907113.2822032,5160960,5.465845108032227
1702907150.73355,5242880,5.410454750061035
1702907188.1435127,5324800,5.3604655265808105
1702907206.8813193,5365760,5.367467403411865
1702907300.5955877,5570560,5.352087020874023
1702907319.3745754,5611520,5.319142818450928
1702907450.9360425,5898240,5.198807716369629
1702907488.5963194,5980160,5.159684658050537
1702907507.241631,6021120,5.119510173797607
1702907563.3457437,6144000,5.100467681884766
1702907694.706585,6430720,4.9705810546875
1702907750.9885068,6553600,4.937130928039551
1702907788.2987022,6635520,4.870606899261475
1702907825.6947575,6717440,4.842502117156982
1702907937.9901516,6963200,4.744457244873047
1702907956.6144245,7004160,4.703200817108154
1702907975.3775973,7045120,4.686863899230957
1702908031.5372689,7168000,4.631066799163818
1702908050.1417332,7208960,4.613822937011719
1702908068.82061,7249920,4.600335121154785
1702908143.7804704,7413760,4.55075216293335
1702908200.048033,7536640,4.498281955718994
1702908218.8537447,7577600,4.446723937988281
1702908237.553415,7618560,4.433720588684082
1702908312.5234444,7782400,4.392592906951904
1702908331.3503335,7823360,4.39852237701416
1702908349.9636106,7864320,4.398080348968506
1702908481.1484523,8151040,4.358654022216797
1702908537.6793282,8273920,4.262096881866455
1702908556.588539,8314880,4.252734661102295
1702908575.253358,8355840,4.2476420402526855
1702908594.0492263,8396800,4.233909606933594
1702908631.5942073,8478720,4.189055919647217
1702908669.3954904,8560640,4.147232532501221
1702908707.0606341,8642560,4.080286502838135
1702908744.4092793,8724480,4.008857727050781
1702908782.332845,8806400,3.9543282985687256
1702908801.0832562,8847360,3.9393372535705566
1702908857.2877686,8970240,3.902428388595581
1702908876.01312,9011200,3.8759357929229736
1702908894.8373663,9052160,3.847522735595703
1702908913.6403298,9093120,3.831153154373169
1702908951.3726578,9175040,3.8038811683654785
1702909045.351505,9379840,3.7863614559173584
1702909233.0803623,9789440,3.6859817504882812
1702909270.6388094,9871360,3.6644046306610107
1702909326.6920311,9994240,3.630139112472534
1702909345.4367263,10035200,3.6249969005584717
1702909364.2146642,10076160,3.6138722896575928
1702909514.4981987,10403840,3.4547245502471924
1702909589.2067816,10567680,3.3733348846435547
1702909607.9251444,10608640,3.3629539012908936
1702909626.7691405,10649600,3.3497867584228516
1702909664.2857842,10731520,3.3225739002227783
1702909814.28236,11059200,3.293254852294922
1702909833.0262303,11100160,3.2783639430999756
1702909888.9729228,11223040,3.2580344676971436
1702909926.514207,11304960,3.2506139278411865
1702909963.9609473,11386880,3.214991807937622
1702910001.5456727,11468800,3.215413808822632
1702910039.0715,11550720,3.192077398300171
1702910057.7972584,11591680,3.1819703578948975
1702910095.2944427,11673600,3.1680538654327393
1702910132.9820719,11755520,3.143838405609131
1702910151.9209392,11796480,3.128732442855835
1702910189.6736057,11878400,3.106896162033081
1702910283.7077096,12083200,3.064911365509033
1702910302.684253,12124160,3.0498530864715576
1702910321.4368968,12165120,3.030470371246338
1702910340.3427448,12206080,2.9937167167663574
1702910490.4679217,12533760,2.966027021408081
1702910527.9683812,12615680,2.9297711849212646
1702910603.0016043,12779520,2.909796953201294
1702910678.179281,12943360,2.8539772033691406
1702910715.8374865,13025280,2.844778537750244
1702910734.4520235,13066240,2.844731092453003
1702910790.7782915,13189120,2.82100510597229
1702910828.1902928,13271040,2.7925121784210205
1702910922.0387769,13475840,2.7234761714935303
1702910959.4256868,13557760,2.7076311111450195
1702910978.0906277,13598720,2.6833174228668213
1702911072.1319933,13803520,2.6417346000671387
1702911090.8685412,13844480,2.63871169090271
1702911128.2175937,13926400,2.636174440383911
1702911184.5706494,14049280,2.620847463607788
1702911221.905998,14131200,2.5996482372283936
1702911240.81292,14172160,2.588336944580078
1702911316.229307,14336000,2.5513455867767334
1702911353.6469,14417920,2.5103919506073
1702911391.410174,14499840,2.4819858074188232
1702911467.0296488,14663680,2.4137685298919678
1702911541.9722614,14827520,2.3551509380340576
1702911560.8649404,14868480,2.3521900177001953
1702911579.51758,14909440,2.347095012664795
1702911598.276902,14950400,2.346078634262085
1702911617.0345867,14991360,2.332679510116577
1702911635.7041528,15032320,2.312530517578125
1702911767.321967,15319040,2.193364381790161
1702911823.6354146,15441920,2.1590137481689453
1702911842.5363998,15482880,2.157116651535034
1702911992.9150388,15810560,2.0611772537231445
1702912067.5975327,15974400,2.020097494125366
1702912086.3437924,16015360,2.008836269378662
1702912105.162126,16056320,2.0052998065948486
1702912142.6273901,16138240,1.9828137159347534
1702912198.7930863,16261120,1.964983344078064
1702912292.7456105,16465920,1.9359798431396484
1702912330.2196107,16547840,1.923539161682129
1702912405.1677701,16711680,1.909292459487915
1702912423.9792547,16752640,1.90269935131073
1702912499.2720046,16916480,1.8979243040084839
1702912518.1065397,16957440,1.8947447538375854
1702912536.7602413,16998400,1.8856102228164673
1702912593.0741224,17121280,1.8605257272720337
1702912649.4545116,17244160,1.8293688297271729
1702912668.4032965,17285120,1.819772720336914
1702912724.7617962,17408000,1.8195629119873047
1702912743.5745063,17448960,1.8229109048843384
1702912818.743769,17612800,1.83100163936615
1702912912.5687642,17817600,1.824750542640686
1702912931.2633684,17858560,1.8238648176193237
1702912950.2050078,17899520,1.8174351453781128
1702912987.9134133,17981440,1.8041725158691406
1702913006.6849573,18022400,1.7999956607818604
1702913025.3510942,18063360,1.7932361364364624
1702913062.584981,18145280,1.782571792602539
1702913081.1280224,18186240,1.7774250507354736
1702913118.5786622,18268160,1.758095383644104
1702913193.5497897,18432000,1.7515891790390015
1702913231.1118934,18513920,1.754093050956726
1702913249.8382666,18554880,1.7590744495391846
1702913268.473807,18595840,1.7478798627853394
1702913305.967531,18677760,1.754577875137329
1702913380.770658,18841600,1.7386547327041626
1702913399.3505723,18882560,1.7351936101913452
1702913474.4314423,19046400,1.7181930541992188
1702913493.2150986,19087360,1.7170696258544922
1702913530.8786123,19169280,1.7103796005249023
1702913568.1899421,19251200,1.7024961709976196
1702913642.9992077,19415040,1.6847275495529175
1702913661.7683947,19456000,1.6825487613677979
1702913718.279905,19578880,1.6692612171173096
1702913737.132077,19619840,1.6664351224899292
1702913755.7683346,19660800,1.6627167463302612
1702913774.47481,19701760,1.655662178993225
1702913812.0939796,19783680,1.649850845336914
1702913830.8701346,19824640,1.6422051191329956
1702913887.1414928,19947520,1.6335982084274292
1702913905.8258796,19988480,1.6394894123077393
1702913924.5775747,20029440,1.648737907409668
1702913962.1937976,20111360,1.6364120244979858
1702914018.1227262,20234240,1.6242207288742065
1702914093.092225,20398080,1.590787649154663
1702914168.1116166,20561920,1.5535963773727417
1702914186.7550323,20602880,1.5476930141448975
1702914242.9730341,20725760,1.5150281190872192
1702914299.138395,20848640,1.491154670715332
1702914317.8400397,20889600,1.489253044128418
1702914336.6488845,20930560,1.480692744255066
1702914355.3595307,20971520,1.4740982055664062
1702914374.3373313,21012480,1.4716264009475708
1702914393.162624,21053440,1.4641169309616089
1702914449.362384,21176320,1.440904974937439
