Wall time,Step,Value
1702910073.6784773,41,0.016767853870987892
1702910077.1262882,42,0.016767853870987892
1702910097.695981,48,0.016767853870987892
1702910111.607225,52,0.016767853870987892
1702910114.9751003,53,0.016767853870987892
1702910125.256981,56,0.016767853870987892
1702910128.6731687,57,0.016767853870987892
1702910132.0709574,58,0.016767853870987892
1702910138.8184154,60,0.016767853870987892
1702910142.1489692,61,0.016767853870987892
1702910152.2392883,64,0.016767853870987892
1702910155.5903475,65,0.016767853870987892
1702910199.1968646,78,0.4432551860809326
1702910222.623925,85,0.4432551860809326
1702910225.9903896,86,0.4432551860809326
1702910229.3185194,87,0.4432551860809326
1702910236.0598927,89,0.4432551860809326
1702910246.1329043,92,0.4432551860809326
1702910256.1296575,95,0.4432551860809326
1702910266.1222038,98,0.4432551860809326
1702910269.4654717,99,0.4432551860809326
1702910272.9295585,100,0.4432551860809326
1702910276.489172,101,0.4432551860809326
1702910283.1932213,103,0.4432551860809326
1702910286.5702868,104,0.4432551860809326
1702910289.902299,105,0.4432551860809326
1702910293.622499,106,0.4432551860809326
1702910300.4939322,108,0.4432551860809326
1702910304.124724,109,0.4432551860809326
1702910324.4182367,115,5.519816875457764
1702910341.6981149,120,5.519816875457764
1702910364.7643971,127,5.519816875457764
1702910398.1083012,137,5.519816875457764
1702910411.4651914,141,5.519816875457764
1702910421.499794,144,5.519816875457764
1702910424.8288033,145,5.519816875457764
1702910431.5457518,147,5.519816875457764
1702910455.0803664,154,0.24925337731838226
1702910471.689436,159,0.24925337731838226
1702910485.1292665,163,0.24925337731838226
1702910488.5260057,164,0.24925337731838226
1702910495.3481104,166,0.24925337731838226
1702910502.1493344,168,0.24925337731838226
1702910522.1131408,174,0.24925337731838226
1702910525.4407475,175,0.24925337731838226
1702910548.8240755,182,0.24925337731838226
1702910555.5588958,184,0.24925337731838226
1702910558.9227962,185,0.24925337731838226
1702910568.966151,188,11.018861770629883
1702910592.3961864,195,11.018861770629883
1702910602.4558349,198,11.018861770629883
1702910609.1621363,200,11.018861770629883
1702910616.0401144,202,11.018861770629883
1702910636.1923356,208,11.018861770629883
1702910639.4798946,209,11.018861770629883
1702910642.79423,210,11.018861770629883
1702910659.4968798,215,11.018861770629883
1702910682.8291154,222,11.018861770629883
1702910686.190648,223,11.018861770629883
1702910689.5571842,224,11.018861770629883
1702910703.1446571,228,2.561277389526367
1702910706.465214,229,2.561277389526367
1702910709.7800138,230,2.561277389526367
1702910733.41706,237,2.561277389526367
1702910743.3709629,240,2.561277389526367
1702910746.7082758,241,2.561277389526367
1702910750.0561185,242,2.561277389526367
1702910753.3748558,243,2.561277389526367
1702910760.0770016,245,2.561277389526367
1702910773.4919975,249,2.561277389526367
1702910780.2783422,251,2.561277389526367
1702910786.9404576,253,2.561277389526367
1702910800.2778087,257,2.561277389526367
1702910803.5998359,258,2.561277389526367
1702910806.913971,259,2.561277389526367
1702910816.9501479,262,2.561277389526367
1702910833.644722,267,1.2286423444747925
1702910867.03551,277,1.2286423444747925
1702910883.6907916,282,1.2286423444747925
1702910887.0017579,283,1.2286423444747925
1702910890.3020892,284,1.2286423444747925
1702910930.4156702,296,1.2286423444747925
1702910933.7568572,297,1.2286423444747925
1702910937.1077764,298,1.2286423444747925
1702910974.152986,309,8.810474572129579e-10
1702910984.205444,312,8.810474572129579e-10
1702910990.8874838,314,8.810474572129579e-10
1702910997.6162941,316,8.810474572129579e-10
1702911011.1317394,320,8.810474572129579e-10
1702911021.1299093,323,8.810474572129579e-10
1702911031.2806654,326,8.810474572129579e-10
1702911038.0690584,328,8.810474572129579e-10
1702911054.7618864,333,8.810474572129579e-10
1702911061.4434726,335,8.810474572129579e-10
1702911064.7958992,336,8.810474572129579e-10
1702911091.5803776,344,1.7863034662557453e-10
1702911098.289431,346,1.7863034662557453e-10
1702911111.6642444,350,1.7863034662557453e-10
1702911125.0291374,354,1.7863034662557453e-10
1702911131.7331145,356,1.7863034662557453e-10
1702911135.0643406,357,1.7863034662557453e-10
1702911145.107665,360,1.7863034662557453e-10
