Wall time,Step,Value
1702909945.4916015,24576,-0.0020097338128834963
1702909948.812574,32768,-0.004222771152853966
1702909969.5454798,81920,-0.009584266692399979
1702909983.2437174,114688,-0.01390908658504486
1702909986.5738142,122880,-0.013507341966032982
1702909996.6488636,147456,-0.001210053451359272
1702910000.024087,155648,-0.013005142100155354
1702910003.443275,163840,-0.011263856664299965
1702910010.7691941,180224,-0.013430064544081688
1702910014.6427107,188416,-0.010293696075677872
1702910024.777459,212992,-0.011714220978319645
1702910028.4359584,221184,-0.005792911630123854
1702910073.677713,327680,0.019365955144166946
1702910097.6946268,385024,0.0030195775907486677
1702910101.1548674,393216,-0.0035304767079651356
1702910104.5617602,401408,0.002179703675210476
1702910111.6061203,417792,-0.007834282703697681
1702910121.9541373,442368,-0.011451040394604206
1702910132.0701294,466944,-0.016877736896276474
1702910142.1477299,491520,-0.0013912343420088291
1702910145.5271041,499712,-0.017416339367628098
1702910148.8640513,507904,-0.015388473868370056
1702910152.2379801,516096,-0.013434012420475483
1702910162.25778,540672,-0.012578990310430527
1702910165.6306703,548864,-0.0036020190455019474
1702910168.9081366,557056,-0.004536212421953678
1702910175.6802192,573440,-0.011041438207030296
1702910179.0310044,581632,-0.010194911621510983
1702910199.1953804,630784,-0.004450773820281029
1702910215.923732,671744,-0.0036283547524362803
1702910239.4263918,729088,0.0011890986934304237
1702910272.9283342,811008,-0.0016412825789302588
1702910286.568819,843776,0.0030917522963136435
1702910297.064334,868352,0.0059111397713422775
1702910300.4927022,876544,0.011504747904837132
1702910307.517131,892928,0.004903148859739304
1702910331.7229848,950272,-0.01387195847928524
1702910348.2594652,991232,-0.01249958947300911
1702910361.4176564,1024000,-0.01005664374679327
1702910364.7638457,1032192,-0.012214857153594494
1702910371.4893324,1048576,-0.00705199409276247
1702910377.9962409,1064960,-0.009207922033965588
1702910398.106628,1114112,-0.0075489841401577
1702910401.4324846,1122304,-0.008821279741823673
1702910424.826811,1179648,-0.0053361449390649796
1702910431.5438204,1196032,-0.004688925575464964
1702910434.8246558,1204224,-0.007891811430454254
1702910444.9392104,1228800,-0.0011167797492817044
1702910468.3776214,1286144,-0.0105519350618124
1702910478.4057565,1310720,0.003511834889650345
1702910485.1281812,1327104,-0.0071922726929187775
1702910491.9571865,1343488,-0.007879190146923065
1702910512.1283097,1392640,0.0007217660313472152
1702910515.470761,1400832,0.00517320167273283
1702910518.777801,1409024,-0.00376392574980855
1702910535.4880447,1449984,-0.0003761203261092305
1702910558.9215908,1507328,0.004684810061007738
1702910562.272058,1515520,0.0001804581843316555
1702910565.6363676,1523712,1.4287186786532402e-05
1702910579.0408304,1556480,-0.006613576784729958
1702910582.3937452,1564672,-0.014155764132738113
1702910585.7054753,1572864,-0.010764174163341522
1702910609.1609988,1630208,-0.011048946529626846
1702910619.3794734,1654784,-0.005411500111222267
1702910622.724115,1662976,-0.005689035169780254
1702910626.1476207,1671168,-0.004048304632306099
1702910629.5221863,1679360,-0.008323987945914268
1702910636.1912203,1695744,0.011239521205425262
1702910649.4880376,1728512,-0.0036655410658568144
1702910656.1475496,1744896,-0.009305963292717934
1702910662.8273182,1761280,-0.0034202351234853268
1702910676.1522915,1794048,-0.006900128908455372
1702910679.4752927,1802240,0.022246617823839188
1702910682.8279636,1810432,-0.004264757037162781
1702910693.033254,1835008,0.01973702386021614
1702910709.778517,1875968,-0.010093019343912601
1702910743.369809,1957888,-0.005752899218350649
1702910760.0759249,1998848,0.0026009459979832172
1702910763.4359877,2007040,-0.0059829880483448505
1702910766.7915533,2015232,-0.0038268212229013443
1702910806.9124506,2113536,0.0009850222850218415
1702910810.2809029,2121728,-0.002331397496163845
1702910813.6033356,2129920,0.0007673497893847525
1702910850.357483,2220032,-0.009820357896387577
1702910860.3877594,2244608,0.0016177089419215918
1702910867.034595,2260992,-0.0061208270490169525
1702910873.7109823,2277376,-0.009317994117736816
1702910887.0009038,2310144,-0.006957539357244968
1702910896.9626808,2334720,-0.005795232020318508
1702910907.01199,2359296,-0.0056932601146399975
1702910913.709834,2375680,-0.005402237176895142
1702910930.4144318,2416640,-0.0031279604882001877
1702910937.1065743,2433024,-0.005025288090109825
1702910940.4361541,2441216,-0.0005060194525867701
1702910967.4780777,2506752,-0.0034358457196503878
1702910974.1514552,2523136,0.015082929283380508
1702910987.5423706,2555904,0.012665387243032455
1702911001.047879,2588672,-0.008885832503437996
1702911007.7984395,2605056,0.006051034666597843
1702911011.1303,2613248,-0.008570636622607708
1702911021.1287382,2637824,-0.0011343136429786682
1702911071.5077236,2760704,-0.007512260228395462
1702911074.8838563,2768896,-0.008053592406213284
1702911091.5793486,2809856,-0.005886579863727093
1702911098.287895,2826240,-0.00186071265488863
1702911101.6487007,2834432,-0.0021996209397912025
1702911121.696177,2883584,-0.0027189222164452076
1702911128.3645694,2899968,-0.001079724868759513
1702911141.7472985,2932736,0.010389321483671665
1702911155.0893612,2965504,-0.0027462984435260296
1702911158.4455652,2973696,-0.004365218337625265
1702911161.7948482,2981888,0.0009006771724671125
1702911165.1289318,2990080,-0.005040863528847694
1702911168.457378,2998272,-0.004519271664321423
1702911171.8074565,3006464,-0.003743252484127879
1702911208.6511743,3096576,0.004161173943430185
1702911235.290556,3162112,0.0004965575644746423
1702911248.600257,3194880,-0.007782682776451111
1702911255.3038244,3211264,-0.008243143558502197
1702911261.97848,3227648,-0.0017979099648073316
