Wall time,Step,Value
1703002358.6248677,3,104.28843688964844
1703002399.5588827,5,174.4324493408203
1703002420.405175,6,216.3731231689453
1703002443.90356,7,238.97874450683594
1703002501.2241664,10,338.81341552734375
1703002538.9158535,12,383.3464660644531
1703002557.842772,13,408.5276794433594
1703002576.7679374,14,436.08612060546875
1703002633.3707721,17,436.08612060546875
1703002652.31539,18,436.08612060546875
1703002671.1652315,19,5.623955726623535
1703002708.9102952,21,5.623955726623535
1703002727.8851707,22,5.582273483276367
1703002746.7257473,23,5.459481239318848
1703002784.406247,25,5.03691291809082
1703002803.226964,26,4.96358585357666
1703002859.7626016,29,4.5897321701049805
1703002878.602775,30,4.5897321701049805
1703002897.5159414,31,4.464606285095215
1703002916.3032598,32,4.404215335845947
1703002935.193737,33,4.374490261077881
1703002973.0239522,35,4.374490261077881
1703002991.9188192,36,4.374490261077881
1703003010.7553961,37,4.374490261077881
1703003048.5750844,39,1.4098256826400757
1703003067.4278123,40,1.4098256826400757
1703003086.1918542,41,1.408706784248352
1703003105.0357976,42,1.4082624912261963
1703003123.7906177,43,1.4056850671768188
1703003180.412038,46,1.4026844501495361
1703003255.8377275,50,1.3923956155776978
1703003274.7505863,51,4.053260326385498
1703003293.614273,52,4.0258917808532715
1703003312.4776464,53,4.0258917808532715
1703003331.3842142,54,4.0258917808532715
1703003350.2960484,55,4.0258917808532715
1703003369.1941657,56,4.0258917808532715
1703003388.2189777,57,1.306783676147461
1703003406.9485142,58,1.306783676147461
1703003444.629995,60,1.3079293966293335
1703003501.2213414,63,1.3083882331848145
1703003520.1637778,64,1.3093667030334473
1703003539.0786562,65,1.3103179931640625
1703003557.9560044,66,1.3122113943099976
1703003595.6821568,68,1.3137333393096924
1703003614.525437,69,1.3140267133712769
1703003633.4453776,70,1.3159888982772827
1703003652.313184,71,1.3159888982772827
1703003690.2081568,73,1.3159888982772827
1703003708.9704885,74,1.3159888982772827
1703003746.679146,76,1.3917635679244995
1703003784.5149643,78,1.391420841217041
1703003822.3353233,80,1.3905938863754272
1703003841.4727383,81,1.3920180797576904
1703003860.363877,82,1.3921350240707397
1703003879.3410265,83,1.3925952911376953
1703003898.233571,84,1.393274188041687
1703003917.09973,85,1.3943653106689453
1703003936.0004244,86,1.3942116498947144
1703003973.939821,88,1.3951717615127563
1703003992.8222978,89,1.4015122652053833
1703004011.6599607,90,1.4015122652053833
1703004049.4760602,92,1.4015122652053833
1703004068.3041623,93,1.4015122652053833
1703004106.1304505,95,1.4214979410171509
1703004144.0261652,97,1.421585202217102
1703004162.902719,98,1.4219595193862915
1703004181.729032,99,1.422393798828125
1703004238.4180748,102,1.4247710704803467
1703004257.1707487,103,1.4275528192520142
1703004314.015984,106,1.431950330734253
1703004332.8304899,107,1.4336549043655396
1703004370.5259342,109,1.4348735809326172
1703004389.4022548,110,1.4348735809326172
1703004408.2217944,111,1.4348735809326172
1703004427.0716188,112,1.4348735809326172
1703004445.8770993,113,1.5537850856781006
1703004464.7101347,114,1.5537850856781006
1703004483.5444186,115,1.5537850856781006
1703004521.2110972,117,1.5553191900253296
1703004540.040318,118,1.558593988418579
1703004558.935061,119,1.560780644416809
1703004577.673827,120,1.5612207651138306
1703004634.342085,123,1.568897008895874
1703004653.1778028,124,1.5711926221847534
1703004728.7736907,128,1.575309157371521
1703004747.7022977,129,1.575309157371521
1703004785.3845806,131,1.575309157371521
1703004804.3921618,132,1.6835137605667114
1703004823.27475,133,1.6835137605667114
1703004842.1957421,134,1.6835137605667114
1703004861.0777228,135,1.6835664510726929
1703004898.8425102,137,1.684847354888916
1703004936.6816187,139,1.6853318214416504
1703004955.5719113,140,1.6860970258712769
1703004974.4685194,141,1.6869040727615356
1703004993.247635,142,1.6872119903564453
1703005012.0977373,143,1.6879297494888306
1703005030.9959612,144,1.6881970167160034
1703005068.7048113,146,1.6894909143447876
1703005087.588943,147,1.6894909143447876
1703005106.426555,148,1.6894909143447876
1703005125.3860133,149,1.6894909143447876
1703005144.3158576,150,1.7384289503097534
1703005201.058608,153,1.7385555505752563
1703005276.394358,157,1.7411195039749146
1703005314.1439443,159,1.7422606945037842
1703005333.039026,160,1.7433295249938965
1703005351.851361,161,1.743572473526001
1703005370.718114,162,1.744385004043579
1703005389.6581733,163,1.7448866367340088
1703005427.5497115,165,1.7456715106964111
1703005446.4692826,166,1.7456715106964111
1703005465.3071115,167,1.7456715106964111
